MONTH,DAY,BILL_ID,BILL_AMT,QTY,VALUE,PRICE,GRP,SGRP,SSGRP,CMP,MBRD,BRD
M1,4,T90,878.0,2.0,19.0,9.5,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,4,T90,878.0,1.0,110.0,110.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL EASY WASH
M1,4,T90,878.0,1.0,120.0,120.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,DOVE,DOVE CREAM BEAUTY BATHING BAR
M1,4,T90,878.0,1.0,118.0,118.0,LIQUID TOILET SOAPS  (8/93),HAND WASH,HAND WASH,RECKITT BENCKISER,DETTOL,DETTOL ORIGINAL
M1,4,T90,878.0,1.0,150.0,150.0,SHAMPOO - BY SEGMENTS,BOTTLES / TUBES,BOTTLES / TUBES,JOHNSON & JOHNSON,JOHNSON'S,JOHNSON'S BABY SHAMPOO
M1,4,T90,878.0,1.0,58.0,58.0,PRE-POST WASH PRODUCTS,LIQUID BLEACHES,LIQUID BLEACHES,HINDUSTAN UNILEVER LIMITED,RIN,RIN
M1,4,T90,878.0,2.0,52.0,26.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,WIPRO CONS PRODS,CHANDRIKA,CHANDRIKA GLYCERINE
M1,4,T90,878.0,1.0,70.0,70.0,MOSQUITO REPELLANTS CTG (8/93),LIQUID VAPORISER,LIQUID VAPORISER,GODREJ CONSUMER PRODS,GOOD KNIGHT,GOOD KNIGHT ACTIV+
M1,4,T90,878.0,1.0,29.0,29.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST DARK FANTASY,SUNFEAST DARK FANTSY CHOCOFILS
M1,4,T90,878.0,1.0,95.0,95.0,PRICKLY HEAT POWDER,PRICKLY HEAT POWDER,PRICKLY HEAT POWDER,HEINZ,NYCIL CLASSIC,NYCIL CLASSIC
M1,4,T91,294.0,2.0,144.0,72.0,HAIR DYES     (1/76),HAIR DYES     (1/76),HAIR DYES     (1/76),GODREJ CONSUMER PRODS,GODREJ NUPUR MEHENDI,GODREJ NUPUR MEHENDI
M1,4,T91,294.0,1.0,100.0,100.0,LIQUID TOILET SOAPS  (8/93),HAND WASH,HAND WASH,WIPRO CONS PRODS,SANTOOR,SANTOOR CLASSIC
M1,4,T91,294.0,1.0,50.0,50.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M1,4,T92,158.64,12.0,114.0,9.5,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M1,4,T92,158.64,4.0,18.64,4.66,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,NIRMA LIMITED,NIRMA,NIRMA WHITE
M1,4,T92,158.64,1.0,26.0,26.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M1,4,T93,896.12,1.0,95.0,95.0,CLEANERS - UTENSIL,TRADITIONAL,LIQUIDS,HINDUSTAN UNILEVER LIMITED,VIM,VIM DOUBLE POWER GEL
M1,4,T93,896.12,2.0,220.0,110.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL EASY WASH
M1,4,T93,896.12,6.0,63.12,10.52,HAIR DYES     (1/76),HAIR DYES     (1/76),HAIR DYES     (1/76),GODREJ CONSUMER PRODS,GODREJ KALI MEHENDI,GODREJ KALI MEHENDI
M1,4,T93,896.12,1.0,160.0,160.0,ANTISEPTIC LIQUIDS (4/97),ANTISEPTIC LIQ,ANTISEPTIC LIQ,RECKITT BENCKISER,DETTOL,DETTOL MULTI-USE HYGIENE LIQD
M1,4,T93,896.12,2.0,172.0,86.0,CLEANERS - FLOOR,LIQUIDS,LIQUIDS,RECKITT BENCKISER,LIZOL,LIZOL DISINFECT FLR CLNR
M1,4,T93,896.12,2.0,176.0,88.0,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SURF EXCEL,SURF EXCEL
M1,4,T93,896.12,1.0,10.0,10.0,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M1,5,T94,617.0,1.0,95.0,95.0,CONFECTIONERY - ECLAIRS,CONFECTIONERY - ECLAIRS,CONFECTIONERY - ECLAIRS,PARLE PRODS,MELODY,MELODY CHOCOLATY
M1,5,T94,617.0,1.0,66.0,66.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 JASMINE
M1,5,T94,617.0,2.0,132.0,66.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 SAFFRON
M1,5,T94,617.0,1.0,194.0,194.0,HAIR OILS PKTP(8/02),RIGID,AMLA,DABUR,DABUR AMLA,DABUR AMLA
M1,5,T94,617.0,1.0,130.0,130.0,HAIR OILS PKTP(8/02),RIGID,VACNO,MARICO INDS,PARACHUTE,PARACHUTE ADVANSED JASMINE
M1,5,T95,65.0,13.0,65.0,5.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
M1,5,T97,124.0,12.0,57.0,4.75,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M1,5,T97,124.0,1.0,67.0,67.0,COCONUT OIL PKTYP (08/02),BRANDED,RIGID,MARICO INDS,PARACHUTE,PARACHUTE
M1,5,T98,190.0,1.0,190.0,190.0,SHAVING PREPARATIONS,AEROSOLS,AEROSOLS,PROCTER & GAMBLE,GILLETTE,GILLETTE NON SERIES FOAM
M1,5,T99,171.0,1.0,26.0,26.0,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SURF EXCEL,SURF EXCEL
M1,5,T99,171.0,1.0,73.0,73.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL DEO
M1,5,T99,171.0,1.0,72.0,72.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,CINTHOL,CINTHOL CONFIDENCE +
M1,5,T100,234.16,12.0,56.16,4.68,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY BUTTER
M1,5,T100,234.16,1.0,26.0,26.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M1,5,T100,234.16,3.0,48.0,16.0,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,HINDUSTAN UNILEVER LIMITED,RIN,RIN ADVANCED
M1,5,T100,234.16,4.0,104.0,26.0,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SURF EXCEL,SURF EXCEL
M1,5,T101,200.28,1.0,106.0,106.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HASMUKHRAI & CO,SOCIETY,SOCIETY LEAF
M1,5,T101,200.28,6.0,56.28,9.38,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M1,5,T101,200.28,1.0,38.0,38.0,COCONUT OIL PKTYP (08/02),BRANDED,RIGID,MARICO INDS,PARACHUTE,PARACHUTE
M1,5,T102,99.0,4.0,46.0,11.5,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL OK ACTIVE
M1,5,T102,99.0,1.0,53.0,53.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,NIRMA LIMITED,NIRMA,NIRMA
M1,5,T103,263.0,1.0,106.0,106.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,GIRNAR FOOD & BEVER,GIRNAR,ROYAL CUP
M1,5,T103,263.0,1.0,130.0,130.0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE DENTALCREAM,COLGATE DENTALCREAM
M1,5,T103,263.0,1.0,27.0,27.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,6,T104,57.0,6.0,57.0,9.5,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M1,6,T106,142.0,1.0,47.0,47.0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE DENTALCREAM,COLGATE DENTALCREAM
M1,6,T106,142.0,6.0,28.5,4.75,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M1,6,T106,142.0,7.0,66.5,9.5,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M1,6,T108,155.0,3.0,30.0,10.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HASMUKHRAI & CO,SOCIETY,SOCIETY LEAF
M1,6,T108,155.0,1.0,125.0,125.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HINDUSTAN UNILEVER LIMITED,RED LABEL,BROOKE BOND RED LABEL NAT CARE
M1,6,T109,90.5,1.0,14.5,14.5,TOILET SOAPS (04/00),POPULAR,POPULAR,PATANJALI AYURVED LTD,PATANJALI,PANTNJALI NEEM KANTI
M1,6,T109,90.5,1.0,38.0,38.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 LIME AND ALOE VERA
M1,6,T109,90.5,1.0,38.0,38.0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,PATANJALI AYURVED LTD,PATANJALI,DANT KANTI
M1,6,T110,114.0,6.0,57.0,9.5,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL EASY WASH
M1,6,T110,114.0,6.0,57.0,9.5,CLEANERS - UTENSIL,TRADITIONAL,BARS,PATANJALI AYURVED LTD,PATANJALI,PATANJALI
M1,6,T111,98.5,1.0,27.0,27.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,6,T111,98.5,1.0,9.5,9.5,BISCUITS - CORE & NON CORE,GLUCOSE,GLUCOSE,PARLE PRODS,PARLE-G,PARLE-G
M1,6,T111,98.5,1.0,38.0,38.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M1,6,T111,98.5,1.0,24.0,24.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NICE TIME,NICE TIME
M1,6,T112,106.0,1.0,106.0,106.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,GUJ TEA PROCESSORS,WAGH BAKRI,WAGH BAKRI PATTI LEAF
M1,6,T113,115.0,1.0,115.0,115.0,AFTER SHAVE LOTIONS,AFTER SHAVE LOTIONS,AFTER SHAVE LOTIONS,HINDUSTAN UNILEVER LIMITED,AXE,AXE SIGNATURE
M1,6,T114,76.5,2.0,10.0,5.0,SALTY SNACKS (2/97),NUTS,NUTS,BALAJI WAFERS P L,BALAJI,BALAJI BHUJIA
M1,6,T114,76.5,3.0,28.5,9.5,SALTY SNACKS (2/97),MIX/CHIVRA/CHANACHUR,MIX/CHIVRA/CHANACHUR,HALDIRAM,HALDIRAM,HALDIRAM OTHER MIXTURE
M1,6,T114,76.5,2.0,19.0,9.5,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,BRITANNIA INDS,50-50,50-50 MSK CK
M1,6,T114,76.5,2.0,19.0,9.5,BISCUITS - CORE & NON CORE,CREAM,CREAM,BRITANNIA INDS,BRITANNIA BOURBON,BRITANNIA BOURBON
M1,6,T115,72.0,2.0,19.0,9.5,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M1,6,T115,72.0,1.0,53.0,53.0,SOAP CAKES/BARS,SOAP CAKES/BARS,SOAP CAKES/BARS,LAXMI SOAPS,FOARAN,FOARAN
M1,6,T116,223.0,1.0,88.0,88.0,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SURF EXCEL,SURF EXCEL
M1,6,T116,223.0,1.0,135.0,135.0,JAMS/JELLY/MARMALADES-CTG,JAMS,JAMS,HINDUSTAN UNILEVER LIMITED,KISSAN,KISSAN
M1,6,T117,100.0,1.0,38.0,38.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M1,6,T117,100.0,1.0,9.5,9.5,BISCUITS - CORE & NON CORE,NON-SALT CRACKER,NON-SALT CRACKER,PARLE PRODS,PARLE KRACK JACK,PARLE KRACK JACK
M1,6,T117,100.0,1.0,24.0,24.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NICE TIME,NICE TIME
M1,6,T117,100.0,6.0,28.5,4.75,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,HINDUSTAN UNILEVER LIMITED,RIN,RIN ADVANCED
M1,7,T118,37.0,1.0,37.0,37.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,RIN,RIN
M1,7,T119,136.0,2.0,54.0,27.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,7,T119,136.0,2.0,58.0,29.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HIDE & SEEK,HIDE & SEEK CHOCOLATE CHIP
M1,7,T119,136.0,1.0,24.0,24.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NICE TIME,NICE TIME
M1,7,T120,66.0,1.0,39.0,39.0,CLEANERS - FLOOR,LIQUIDS,LIQUIDS,RECKITT BENCKISER,HARPIC,HARPIC
M1,7,T120,66.0,1.0,27.0,27.0,PRE-POST WASH PRODUCTS,LIQUID BLEACHES,LIQUID BLEACHES,HINDUSTAN UNILEVER LIMITED,RIN,RIN
M1,7,T121,117.0,12.0,57.0,4.75,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M1,7,T121,117.0,1.0,10.0,10.0,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M1,7,T121,117.0,1.0,50.0,50.0,LIQUID TOILET SOAPS  (8/93),HAND WASH,HAND WASH,RECKITT BENCKISER,DETTOL,DETTOL ORIGINAL
M1,7,T122,149.0,1.0,110.0,110.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,SURF,SURF EXCEL EASY WASH
M1,7,T122,149.0,1.0,39.0,39.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,PEARS,PEARS PURE AND GENTLE
M1,7,T123,57.5,1.0,14.0,14.0,TOILET SOAPS (04/00),POPULAR,POPULAR,PATANJALI AYURVED LTD,PATANJALI,PATANJALI SOMYA
M1,7,T123,57.5,3.0,43.5,14.5,TOILET SOAPS (04/00),POPULAR,POPULAR,PATANJALI AYURVED LTD,PATANJALI,PANTNJALI NEEM KANTI
M1,7,T124,105.5,5.0,47.5,9.5,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M1,7,T124,105.5,2.0,58.0,29.0,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M1,7,T126,209.0,4.0,76.0,19.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CHUNKIES
M1,7,T126,209.0,1.0,38.0,38.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,VITA MARIE GOLD
M1,7,T126,209.0,2.0,19.0,9.5,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST BOUNCE,SUNFEAST BOUNCE TANGY ORANGE
M1,7,T126,209.0,1.0,38.0,38.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M1,7,T126,209.0,2.0,38.0,19.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,NUTRICHOICE,NUTRICHOICE DIGESTIVE
M1,7,T127,250.0,1.0,145.0,145.0,SKIN CREAMS,OTHER FACE CREAMS,OTHER FACE CREAMS,HINDUSTAN UNILEVER LIMITED,FAIR & LOVELY,FAIR & LOVELY MULTIVITAMIN
M1,7,T127,250.0,1.0,105.0,105.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,TATA GLOBAL BEVERAGES LTD,TATA AGNI,TATA AGNI DUST
M1,7,T128,58.0,2.0,58.0,29.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,PARLE PRODS,PARLE HIDE & SEEK,HIDE & SEEK CHOCOLATE CHIP
M1,7,T129,125.0,3.0,30.0,10.0,SALTY SNACKS (2/97),POTATO WAFERS,POTATO WAFERS,BALAJI WAFERS P L,BALAJI,BALAJI MAGIC MASALA
M1,7,T129,125.0,10.0,95.0,9.5,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M1,7,T130,238.0,2.0,23.0,11.5,VERMICELLI & NOODLE,INSTANT NOODLES,INSTANT NOODLES,NESTLE INDIA,MAGGI,MAGGI MASALA
M1,7,T130,238.0,1.0,24.0,24.0,SHAVING PREPARATIONS,CREAMS,CREAMS,GODREJ CONSUMER PRODS,GODREJ SHAVING CREAM,GODREJ LEMON FRESH
M1,7,T130,238.0,1.0,95.0,95.0,TALCUM POWDERS,TALCUM POWDERS,TALCUM POWDERS,HINDUSTAN UNILEVER LIMITED,POND'S,POND'S STARLIGHT
M1,7,T130,238.0,1.0,39.0,39.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M1,7,T130,238.0,1.0,30.0,30.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST DARK FANTASY,SUNFEAST DARK FANTSY CHOCOFILS
M1,7,T130,238.0,1.0,27.0,27.0,BISCUITS - CORE & NON CORE,MARIE,MARIE,BRITANNIA INDS,MARIE GOLD,MARIE GOLD REGULAR
M1,7,T131,691.5,1.0,18.0,18.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,RECKITT BENCKISER,DETTOL,DETTOL ORIGINAL
M1,7,T131,691.5,1.0,47.0,47.0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE DENTALCREAM,COLGATE DENTALCREAM
M1,7,T131,691.5,2.0,20.0,10.0,BISCUITS - CORE & NON CORE,CREAM,CREAM,I T C,SUNFEAST DARK FANTASY,SUNFEAST DARK FANTSY CHOCOFILS
M1,7,T131,691.5,1.0,9.5,9.5,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M1,7,T131,691.5,1.0,67.0,67.0,COCONUT OIL PKTYP (08/02),BRANDED,RIGID,MARICO INDS,PARACHUTE,PARACHUTE
M1,7,T131,691.5,1.0,27.0,27.0,PRE-POST WASH PRODUCTS,LIQUID BLEACHES,LIQUID BLEACHES,HINDUSTAN UNILEVER LIMITED,RIN,RIN
M1,7,T131,691.5,3.0,87.0,29.0,TOILET SOAPS (04/00),POPULAR,POPULAR,HINDUSTAN UNILEVER LIMITED,LIRIL,LIRIL
M1,7,T131,691.5,1.0,215.0,215.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HASMUKHRAI & CO,SOCIETY,SOCIETY LEAF
M1,7,T131,691.5,2.0,52.0,26.0,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SURF EXCEL,SURF EXCEL
M1,7,T131,691.5,6.0,84.0,14.0,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,HINDUSTAN UNILEVER LIMITED,SURF EXCEL,SURF EXCEL
M1,7,T131,691.5,1.0,65.0,65.0,TWIN BLADES,TWIN BLADES-REFILLS,TWIN BLADES-REFILLS,SUPERMAX PERSONAL CARE,SUPERMAX,SUPER MAX - 3 SWIFT
M1,7,T132,172.0,12.0,114.0,9.5,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M1,7,T132,172.0,2.0,58.0,29.0,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M1,8,T133,548.88,1.0,100.0,100.0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,GLAXO SMITHKLINE,SENSODYNE,SENSODYNE
M1,8,T133,548.88,1.0,38.0,38.0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,PATANJALI AYURVED LTD,PATANJALI,DANT KANTI
M1,8,T133,548.88,1.0,46.0,46.0,TOOTH PASTES,TOOTH PASTES,TOOTH PASTES,COLGATE-PALMOLIVE,COLGATE MAX FRESH,COLGATE MAXFRSH SPICY FRSH RED
M1,8,T133,548.88,1.0,62.0,62.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,GODREJ CONSUMER PRODS,GODREJ NO 1,GODREJ NO 1 SANDAL
M1,8,T133,548.88,1.0,65.0,65.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,HINDUSTAN UNILEVER LIMITED,PEARS,PEARS PURE AND GENTLE
M1,8,T133,548.88,18.0,54.0,3.0,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,NIRMA LIMITED,NIRMA,NIRMA POPULAR
M1,8,T133,548.88,18.0,83.88,4.66,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,NIRMA LIMITED,NIRMA,NIRMA WHITE
M1,8,T133,548.88,2.0,100.0,50.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M1,8,T134,88.0,1.0,50.0,50.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M1,8,T134,88.0,1.0,38.0,38.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,WIPRO CONS PRODS,SANTOOR,SANTOOR
M1,8,T135,126.0,4.0,38.0,9.5,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M1,8,T135,126.0,1.0,10.0,10.0,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M1,8,T135,126.0,1.0,78.0,78.0,TALCUM POWDERS,TALCUM POWDERS,TALCUM POWDERS,HINDUSTAN UNILEVER LIMITED,POND'S,PONDS DREAMFLOWER
M1,8,T136,55.0,1.0,55.0,55.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,TATA GLOBAL BEVERAGES LTD,TATA AGNI,TATA AGNI EXTRA STRONG LEAVES
M1,8,T137,106.0,1.0,106.0,106.0,PACKAGED TEA,MAIN PACKS,MAIN PACKS,HASMUKHRAI & CO,SOCIETY,SOCIETY LEAF
M1,8,T138,60.0,12.0,60.0,5.0,CHOCOLATE,MOULDED,MOULDED,MONDELEZ INTERNATIONAL,CADBURY DAIRY MILK,DAIRY MILK
M1,8,T139,114.0,12.0,114.0,9.5,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M1,8,T140,120.0,12.0,120.0,10.0,BISCUITS - CORE & NON CORE,SWEET/COOKIES,SWEET/COOKIES,BRITANNIA INDS,GOOD DAY,GOOD DAY CASHEW
M1,8,T142,281.0,6.0,57.0,9.5,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL ACTIVE
M1,8,T142,281.0,1.0,124.0,124.0,COCONUT OIL PKTYP (08/02),BRANDED,RIGID,MARICO INDS,PARACHUTE,PARACHUTE
M1,8,T142,281.0,1.0,100.0,100.0,TOILET SOAPS (04/00),PREMIUM,PREMIUM,CHOLAYIL PVT LTD,MEDIMIX,MEDIMIX CLASSIC
M1,8,T143,92.5,1.0,26.0,26.0,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,WASHING POWDERS/LIQUIDS,HINDUSTAN UNILEVER LIMITED,WHEEL,WHEEL GREEN
M1,8,T143,92.5,7.0,33.25,4.75,CLEANERS - UTENSIL,TRADITIONAL,BARS,HINDUSTAN UNILEVER LIMITED,VIM,VIM
M1,8,T143,92.5,7.0,33.25,4.75,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,DETERGENT CAKES/BARS,HINDUSTAN UNILEVER LIMITED,RIN,RIN ADVANCED
M1,8,T144,175.0,1.0,175.0,175.0,BREAKFAST CEREALS,READY TO EAT CEREALS,ALL FAMILY,KELLOGG'S INDIA,KELLOGG'S CORNFLAKES,KELLOGG'S CORNFLAKE CORN
